volcano,lat,lon,v_alt,yyyy,mm,dd,type,vei,p_alt_obs,p_alt_est,so2(kt)
Nyamuragira,-1.408,29.2,3.058,1991,9,25,eff,3,3.0,-999.0,2.0
Marchena,0.33,-90.47,0.343,1991,9,26,eff,2,2.0,-999.0,100.0
Marchena,0.33,-90.47,0.343,1991,9,27,eff,2,10.0,-999.0,100.0
Nyamuragira,-1.408,29.2,3.058,1991,9,28,eff,3,3.0,-999.0,29.0
Nyamuragira,-1.408,29.2,3.058,1991,9,29,eff,3,4.0,-999.0,13.0
Nyamuragira,-1.408,29.2,3.058,1991,10,1,eff,3,5.0,-999.0,18.0
Nyamuragira,-1.408,29.2,3.058,1991,10,3,eff,3,5.0,-999.0,7.0
Nyamuragira,-1.408,29.2,3.058,1991,10,4,eff,3,4.0,-999.0,45.0
Nyamuragira,-1.408,29.2,3.058,1991,10,6,eff,3,5.0,-999.0,73.0
Nyamuragira,-1.408,29.2,3.058,1991,10,10,eff,3,8.0,-999.0,47.0
Nyamuragira,-1.408,29.2,3.058,1991,10,11,eff,3,5.0,-999.0,28.0
Nyamuragira,-1.408,29.2,3.058,1991,10,12,eff,3,4.0,-999.0,18.0
Nyamuragira,-1.408,29.2,3.058,1991,10,15,eff,3,4.0,-999.0,8.0
Nyamuragira,-1.408,29.2,3.058,1991,10,16,eff,3,4.0,-999.0,16.0
Nyamuragira,-1.408,29.2,3.058,1991,10,17,eff,3,4.0,-999.0,36.0
Nyamuragira,-1.408,29.2,3.058,1991,10,18,eff,3,3.0,-999.0,33.0
Nyamuragira,-1.408,29.2,3.058,1991,10,19,eff,3,9.0,-999.0,34.0
Nyamuragira,-1.408,29.2,3.058,1991,10,20,eff,3,9.0,-999.0,21.0
Nyamuragira,-1.408,29.2,3.058,1991,10,24,eff,3,9.0,-999.0,36.0
Lokon_Empung,1.358,124.792,1.58,1991,10,25,exp,3,-999.0,11.58,20.0
Nyamuragira,-1.408,29.2,3.058,1991,10,27,eff,3,5.0,-999.0,70.0
Nyamuragira,-1.408,29.2,3.058,1991,10,28,eff,3,7.0,-999.0,35.0
Nyamuragira,-1.408,29.2,3.058,1991,10,29,eff,3,5.0,-999.0,55.0
Nyamuragira,-1.408,29.2,3.058,1991,10,30,eff,3,5.0,-999.0,42.0
Nyamuragira,-1.408,29.2,3.058,1991,10,31,eff,3,4.0,-999.0,31.0
Nyamuragira,-1.408,29.2,3.058,1991,11,13,eff,3,4.0,-999.0,23.0
Nyamuragira,-1.408,29.2,3.058,1991,11,14,eff,3,4.0,-999.0,20.0
Nyamuragira,-1.408,29.2,3.058,1991,11,20,eff,3,4.0,-999.0,6.0
Nyamuragira,-1.408,29.2,3.058,1991,12,20,eff,3,4.0,-999.0,3.0
Nyamuragira,-1.408,29.2,3.058,1992,2,4,eff,3,4.0,-999.0,13.0
Cerro_Negro,12.506,-86.702,0.728,1992,4,9,exp,3,8.0,-999.0,10.0
Nyamuragira,-1.408,29.2,3.058,1992,6,11,eff,3,4.0,-999.0,1.0
Nyamuragira,-1.408,29.2,3.058,1992,6,27,eff,3,4.0,-999.0,11.0
Spurr,61.3,-152.25,3.374,1992,6,27,exp,4,18.0,-999.0,250.0
Spurr,61.3,-152.25,3.374,1992,8,18,exp,3,13.5,-999.0,300.0
Spurr,61.3,-152.25,3.374,1992,9,17,exp,3,15.0,-999.0,250.0
Lascar,-23.37,-67.73,5.592,1993,4,19,exp,4,16.0,-999.0,450.0
Rinjani,-8.42,116.47,3.726,1994,6,3,exp,3,10.0,-999.0,10.0
Nyamuragira,-1.408,29.2,3.058,1994,7,5,eff,2,4.0,-999.0,60.0
Nyamuragira,-1.408,29.2,3.058,1994,7,6,eff,2,4.0,-999.0,418.0
Nyamuragira,-1.408,29.2,3.058,1994,7,7,eff,2,4.0,-999.0,404.0
Nyamuragira,-1.408,29.2,3.058,1994,7,8,eff,2,4.0,-999.0,228.0
Nyamuragira,-1.408,29.2,3.058,1994,7,9,eff,2,4.0,-999.0,108.0
Nyamuragira,-1.408,29.2,3.058,1994,7,10,eff,2,7.0,-999.0,39.0
Nyamuragira,-1.408,29.2,3.058,1994,7,11,eff,2,8.0,-999.0,65.0
Nyamuragira,-1.408,29.2,3.058,1994,7,12,eff,2,8.0,-999.0,67.0
Nyamuragira,-1.408,29.2,3.058,1994,7,13,eff,2,8.0,-999.0,45.0
Nyamuragira,-1.408,29.2,3.058,1994,7,14,eff,2,8.0,-999.0,27.0
Nyamuragira,-1.408,29.2,3.058,1994,7,15,eff,2,8.0,-999.0,27.0
Nyamuragira,-1.408,29.2,3.058,1994,7,16,eff,2,8.0,-999.0,11.0
Nyamuragira,-1.408,29.2,3.058,1994,7,17,eff,2,4.0,-999.0,5.0
Nyamuragira,-1.408,29.2,3.058,1994,7,18,eff,2,4.0,-999.0,5.0
Nyamuragira,-1.408,29.2,3.058,1994,7,19,eff,2,4.0,-999.0,5.0
Rabaul,-4.271,152.203,0.688,1994,9,19,exp,4,20.0,-999.0,200.0
Kliuchevskoi,56.057,160.638,4.835,1994,10,1,exp,4,15.0,-999.0,150.0
Ruapehu,-39.28,175.57,2.797,1996,6,17,exp,3,10.0,-999.0,80.0
Ruapehu,-39.28,175.57,2.797,1996,7,20,exp,3,11.0,-999.0,10.0
Grimsvotn,64.42,-17.33,1.725,1996,10,2,exp,3,10.0,-999.0,10.0
Nyamuragira,-1.408,29.2,3.058,1996,12,1,eff,3,6.0,-999.0,50.0
Nyamuragira,-1.408,29.2,3.058,1996,12,2,eff,3,6.0,-999.0,79.0
Nyamuragira,-1.408,29.2,3.058,1996,12,3,eff,3,6.0,-999.0,123.0
Nyamuragira,-1.408,29.2,3.058,1996,12,4,eff,3,6.0,-999.0,115.0
Nyamuragira,-1.408,29.2,3.058,1996,12,5,eff,3,7.0,-999.0,53.0
Nyamuragira,-1.408,29.2,3.058,1996,12,6,eff,3,7.0,-999.0,41.0
Nyamuragira,-1.408,29.2,3.058,1996,12,7,eff,3,7.0,-999.0,70.0
Nyamuragira,-1.408,29.2,3.058,1996,12,8,eff,3,6.0,-999.0,85.0
Nyamuragira,-1.408,29.2,3.058,1996,12,9,eff,3,5.0,-999.0,104.0
Nyamuragira,-1.408,29.2,3.058,1996,12,10,eff,3,6.0,-999.0,34.0
Nyamuragira,-1.408,29.2,3.058,1996,12,11,eff,3,6.0,-999.0,51.0
Nyamuragira,-1.408,29.2,3.058,1996,12,12,eff,3,5.0,-999.0,28.0
Nyamuragira,-1.408,29.2,3.058,1996,12,13,eff,3,6.0,-999.0,18.0
Nyamuragira,-1.408,29.2,3.058,1996,12,14,eff,3,4.0,-999.0,12.0
Nyamuragira,-1.408,29.2,3.058,1996,12,15,eff,3,4.0,-999.0,12.0
Nyamuragira,-1.408,29.2,3.058,1996,12,16,eff,3,4.0,-999.0,12.0
Manam,-4.1,145.061,1.807,1997,2,8,exp,3,16.0,-999.0,3.0
Popocatepetl,19.023,-98.622,5.465,1997,7,3,exp,3,13.0,-999.0,7.0
Soufriere_Hills,16.72,-62.18,0.915,1997,12,26,exp,3,11.0,-999.0,31.0
Soufriere_Hills,16.72,-62.18,0.915,1998,7,3,exp,3,12.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,15,eff,1,15.0,-999.0,80.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,16,eff,1,3.0,-999.0,80.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,17,eff,1,3.0,-999.0,100.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,18,eff,1,3.0,-999.0,100.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,19,eff,1,3.0,-999.0,60.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,20,eff,1,3.0,-999.0,90.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,21,eff,1,3.0,-999.0,90.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,22,eff,1,3.0,-999.0,8.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,23,eff,1,3.0,-999.0,3.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,24,eff,1,3.0,-999.0,10.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,25,eff,1,3.0,-999.0,6.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,26,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,27,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,28,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,29,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,9,30,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,1,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,2,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,3,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,4,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,5,eff,1,2.0,-999.0,2.0
Manam,-4.1,145.061,1.807,1998,10,5,exp,3,16.0,-999.0,17.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,6,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,7,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,8,eff,1,2.0,-999.0,2.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,9,eff,1,2.0,-999.0,5.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,10,eff,1,2.0,-999.0,5.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,11,eff,1,2.0,-999.0,11.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,12,eff,1,2.0,-999.0,7.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,13,eff,1,2.0,-999.0,3.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,14,eff,1,2.0,-999.0,4.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,15,eff,1,2.0,-999.0,5.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,16,eff,1,2.0,-999.0,8.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,17,eff,1,2.0,-999.0,11.0
Nyamuragira,-1.408,29.2,3.058,1998,10,17,eff,2,8.0,-999.0,6.0
Cerro_Azul,-0.92,-91.408,1.69,1998,10,18,eff,1,2.0,-999.0,2.0
Nyamuragira,-1.408,29.2,3.058,1998,10,18,eff,2,8.0,-999.0,148.0
Nyamuragira,-1.408,29.2,3.058,1998,10,19,eff,2,7.0,-999.0,584.0
Nyamuragira,-1.408,29.2,3.058,1998,10,20,eff,2,7.0,-999.0,806.0
Nyamuragira,-1.408,29.2,3.058,1998,10,21,eff,2,7.0,-999.0,216.0
Nyamuragira,-1.408,29.2,3.058,1998,10,22,eff,2,7.0,-999.0,59.0
Nyamuragira,-1.408,29.2,3.058,1998,10,23,eff,2,5.0,-999.0,17.0
Nyamuragira,-1.408,29.2,3.058,1998,10,24,eff,2,5.0,-999.0,101.0
Nyamuragira,-1.408,29.2,3.058,1998,10,25,eff,2,5.0,-999.0,64.0
Nyamuragira,-1.408,29.2,3.058,1998,10,26,eff,2,6.0,-999.0,151.0
Nyamuragira,-1.408,29.2,3.058,1998,10,27,eff,2,6.0,-999.0,103.0
Nyamuragira,-1.408,29.2,3.058,1998,10,28,eff,2,5.0,-999.0,128.0
Nyamuragira,-1.408,29.2,3.058,1998,10,29,eff,2,5.0,-999.0,87.0
Nyamuragira,-1.408,29.2,3.058,1998,10,30,eff,2,5.0,-999.0,28.0
Nyamuragira,-1.408,29.2,3.058,1998,10,31,eff,2,5.0,-999.0,15.0
Soufriere_Hills,16.72,-62.18,0.915,1998,11,12,exp,3,8.0,-999.0,9.0
Popocatepetl,19.023,-98.622,5.465,1998,11,25,exp,3,-999.0,15.465,10.0
Cameroon,4.203,9.17,4.095,1999,3,30,eff,2,-999.0,9.095,45.0
Shishaldin,54.75,-163.97,2.857,1999,4,19,exp,3,13.7,-999.0,63.0
Soufriere_Hills,16.72,-62.18,0.915,1999,7,20,exp,3,11.1,-999.0,16.0
Tungurahua,-1.467,-78.442,5.023,1999,11,16,exp,3,-999.0,15.023,6.0
Nyamuragira,-1.408,29.2,3.058,2000,1,28,eff,2,6.0,-999.0,21.0
Nyamuragira,-1.408,29.2,3.058,2000,1,29,eff,2,7.0,-999.0,79.0
Nyamuragira,-1.408,29.2,3.058,2000,1,30,eff,2,7.0,-999.0,54.0
Nyamuragira,-1.408,29.2,3.058,2000,1,31,eff,2,7.0,-999.0,52.0
Nyamuragira,-1.408,29.2,3.058,2000,2,1,eff,2,7.0,-999.0,3.0
Nyamuragira,-1.408,29.2,3.058,2000,2,3,eff,2,7.0,-999.0,35.0
Nyamuragira,-1.408,29.2,3.058,2000,2,5,eff,2,7.0,-999.0,31.0
Nyamuragira,-1.408,29.2,3.058,2000,2,6,eff,2,7.0,-999.0,4.2
Nyamuragira,-1.408,29.2,3.058,2000,2,7,eff,2,7.0,-999.0,13.0
Nyamuragira,-1.408,29.2,3.058,2000,2,8,eff,2,7.0,-999.0,2.3
Nyamuragira,-1.408,29.2,3.058,2000,2,10,eff,2,7.0,-999.0,16.0
Nyamuragira,-1.408,29.2,3.058,2000,2,11,eff,2,7.0,-999.0,6.5
Hekla,63.98,-19.7,1.491,2000,2,26,exp,3,11.0,-999.0,183.0
Soufriere_Hills,16.72,-62.18,0.915,2000,3,20,exp,3,9.0,-999.0,3.4
Miyakejima,34.08,139.53,0.815,2000,8,18,exp,3,16.0,-999.0,43.0
Miyakejima,34.08,139.53,0.815,2000,8,28,exp,3,5.0,-999.0,21.0
Ulawun,-5.05,151.33,2.334,2000,9,28,exp,4,16.0,-999.0,37.0
Popocatepetl,19.023,-98.622,5.465,2000,12,15,exp,3,-999.0,15.465,23.0
Popocatepetl,19.023,-98.622,5.465,2000,12,19,exp,3,-999.0,15.465,26.0
Popocatepetl,19.023,-98.622,5.465,2001,1,23,exp,3,12.0,-999.0,17.0
Nyamuragira,-1.408,29.2,3.058,2001,2,6,eff,2,10.0,-999.0,735.0
Nyamuragira,-1.408,29.2,3.058,2001,2,7,eff,2,6.0,-999.0,85.0
Nyamuragira,-1.408,29.2,3.058,2001,2,8,eff,2,8.0,-999.0,266.0
Nyamuragira,-1.408,29.2,3.058,2001,2,9,eff,2,9.0,-999.0,111.0
Nyamuragira,-1.408,29.2,3.058,2001,2,10,eff,2,5.0,-999.0,87.0
Nyamuragira,-1.408,29.2,3.058,2001,2,11,eff,2,4.0,-999.0,32.0
Nyamuragira,-1.408,29.2,3.058,2001,2,12,eff,2,4.0,-999.0,42.0
Nyamuragira,-1.408,29.2,3.058,2001,2,13,eff,2,5.0,-999.0,58.0
Nyamuragira,-1.408,29.2,3.058,2001,2,14,eff,2,5.0,-999.0,44.0
Nyamuragira,-1.408,29.2,3.058,2001,2,15,eff,2,6.0,-999.0,46.0
Nyamuragira,-1.408,29.2,3.058,2001,2,16,eff,2,6.0,-999.0,27.0
Nyamuragira,-1.408,29.2,3.058,2001,2,17,eff,2,6.0,-999.0,14.0
Nyamuragira,-1.408,29.2,3.058,2001,2,19,eff,2,6.0,-999.0,10.0
Cleveland,52.82,-169.95,1.73,2001,2,19,exp,3,10.0,-999.0,6.0
Nyamuragira,-1.408,29.2,3.058,2001,2,21,eff,2,6.0,-999.0,10.0
Nyamuragira,-1.408,29.2,3.058,2001,2,22,eff,2,6.0,-999.0,5.0
Nyamuragira,-1.408,29.2,3.058,2001,2,23,eff,2,6.0,-999.0,9.0
Nyamuragira,-1.408,29.2,3.058,2001,2,24,eff,2,6.0,-999.0,4.0
Nyamuragira,-1.408,29.2,3.058,2001,2,25,eff,2,4.0,-999.0,20.0
Nyamuragira,-1.408,29.2,3.058,2001,2,28,eff,2,4.0,-999.0,7.0
Nyamuragira,-1.408,29.2,3.058,2001,3,2,eff,2,7.0,-999.0,20.0
Nyamuragira,-1.408,29.2,3.058,2001,3,6,eff,2,7.0,-999.0,1.0
Nyamuragira,-1.408,29.2,3.058,2001,3,7,eff,2,6.0,-999.0,18.0
Popocatepetl,19.023,-98.622,5.465,2001,4,29,exp,3,9.0,-999.0,4.0
Ulawun,-5.05,151.33,2.334,2001,4,30,exp,3,14.0,-999.0,30.0
Etna,37.734,15.004,3.35,2001,7,25,eff,2,-999.0,8.35,5.0
Etna,37.734,15.004,3.35,2001,7,27,eff,2,-999.0,8.35,5.0
Soufriere_Hills,16.72,-62.18,0.915,2001,7,30,exp,3,-999.0,10.915,33.0
Tungurahua,-1.467,-78.442,5.023,2001,8,6,exp,3,13.0,-999.0,32.0
Nyiragongo,-1.52,29.25,3.469,2002,1,17,eff,1,-999.0,8.469,30.0
Manam,-4.1,145.061,1.807,2002,5,19,exp,3,9.0,-999.0,10.0
Nyamuragira,-1.408,29.2,3.058,2002,7,25,eff,2,5.0,-999.0,7.0
Nyamuragira,-1.408,29.2,3.058,2002,7,26,eff,2,5.0,-999.0,343.0
Nyamuragira,-1.408,29.2,3.058,2002,7,27,eff,2,6.0,-999.0,230.0
Nyamuragira,-1.408,29.2,3.058,2002,7,28,eff,2,10.0,-999.0,762.0
Nyamuragira,-1.408,29.2,3.058,2002,7,29,eff,2,10.0,-999.0,314.0
Nyamuragira,-1.408,29.2,3.058,2002,7,30,eff,2,5.0,-999.0,90.0
Nyamuragira,-1.408,29.2,3.058,2002,7,31,eff,2,5.0,-999.0,159.0
Nyamuragira,-1.408,29.2,3.058,2002,8,1,eff,2,5.0,-999.0,249.0
Nyamuragira,-1.408,29.2,3.058,2002,8,2,eff,2,5.0,-999.0,167.0
Ulawun,-5.05,151.33,2.334,2002,8,27,exp,2,-999.0,12.334,10.0
Ruang,2.3,125.37,0.725,2002,9,26,exp,4,22.0,-999.0,80.0
Etna,37.734,15.004,3.35,2002,10,27,exp,3,-999.0,13.35,80.0
Reventador,-0.078,-77.656,3.562,2002,11,3,exp,4,17.0,-999.0,84.0
Papandayan,-7.32,107.73,2.665,2002,11,13,exp,2,-999.0,12.665,7.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2002,11,17,eff,2,-999.0,7.631,4.0
Tungurahua,-1.467,-78.442,5.023,2003,3,8,exp,3,-999.0,15.023,12.0
Anatahan,16.35,145.67,0.79,2003,5,11,exp,3,15.0,-999.0,114.0
Anatahan,16.35,145.67,0.79,2003,5,24,exp,2,5.0,-999.0,17.0
Anatahan,16.35,145.67,0.79,2003,5,25,exp,2,5.0,-999.0,14.0
Anatahan,16.35,145.67,0.79,2003,5,26,exp,2,5.0,-999.0,24.0
Anatahan,16.35,145.67,0.79,2003,5,27,exp,2,5.0,-999.0,35.0
Anatahan,16.35,145.67,0.79,2003,5,28,exp,2,5.0,-999.0,44.0
Anatahan,16.35,145.67,0.79,2003,5,29,exp,2,5.0,-999.0,50.0
Anatahan,16.35,145.67,0.79,2003,5,30,exp,2,5.0,-999.0,58.0
Anatahan,16.35,145.67,0.79,2003,5,31,exp,2,5.0,-999.0,29.0
Anatahan,16.35,145.67,0.79,2003,6,1,exp,2,5.0,-999.0,19.0
Anatahan,16.35,145.67,0.79,2003,6,2,exp,2,5.0,-999.0,8.0
Anatahan,16.35,145.67,0.79,2003,6,3,exp,2,5.0,-999.0,16.0
Anatahan,16.35,145.67,0.79,2003,6,4,exp,2,5.0,-999.0,3.0
Anatahan,16.35,145.67,0.79,2003,6,5,exp,2,5.0,-999.0,5.0
Anatahan,16.35,145.67,0.79,2003,6,6,exp,2,5.0,-999.0,4.0
Anatahan,16.35,145.67,0.79,2003,6,7,exp,2,5.0,-999.0,4.0
Anatahan,16.35,145.67,0.79,2003,6,8,exp,2,5.0,-999.0,7.0
Anatahan,16.35,145.67,0.79,2003,6,9,exp,2,5.0,-999.0,9.0
Lopevi,-16.507,168.346,1.413,2003,6,9,exp,3,12.0,-999.0,50.0
Anatahan,16.35,145.67,0.79,2003,6,10,exp,2,5.0,-999.0,8.0
Anatahan,16.35,145.67,0.79,2003,6,11,exp,2,5.0,-999.0,8.0
Anatahan,16.35,145.67,0.79,2003,6,12,exp,2,5.0,-999.0,9.0
Anatahan,16.35,145.67,0.79,2003,6,13,exp,2,5.0,-999.0,9.0
Soufriere_Hills,16.72,-62.18,0.915,2003,7,13,exp,3,16.0,-999.0,100.0
Bezymianny,55.978,160.587,2.882,2003,7,26,exp,3,11.0,-999.0,2.0
Gamalama,0.8,127.33,1.715,2003,7,31,exp,2,-999.0,11.715,5.0
Soputan,1.108,124.725,1.784,2003,9,1,exp,2,-999.0,11.784,16.0
Bezymianny,55.978,160.587,2.882,2004,1,14,exp,3,6.0,-999.0,1.0
Soufriere_Hills,16.72,-62.18,0.915,2004,3,3,exp,3,7.0,-999.0,5.0
Nyamuragira,-1.408,29.2,3.058,2004,5,8,eff,2,4.0,-999.0,89.0
Nyamuragira,-1.408,29.2,3.058,2004,5,10,eff,2,6.0,-999.0,317.0
Sheveluch,56.653,161.36,3.283,2004,5,10,exp,3,11.0,-999.0,1.0
Nyamuragira,-1.408,29.2,3.058,2004,5,11,eff,2,5.0,-999.0,196.0
Nyamuragira,-1.408,29.2,3.058,2004,5,12,eff,2,6.0,-999.0,285.0
Nyamuragira,-1.408,29.2,3.058,2004,5,13,eff,2,6.0,-999.0,107.0
Nyamuragira,-1.408,29.2,3.058,2004,5,14,eff,2,6.0,-999.0,98.0
Nyamuragira,-1.408,29.2,3.058,2004,5,15,eff,2,6.0,-999.0,133.0
Nyamuragira,-1.408,29.2,3.058,2004,5,16,eff,2,6.0,-999.0,118.0
Nyamuragira,-1.408,29.2,3.058,2004,5,17,eff,2,6.0,-999.0,138.0
Nyamuragira,-1.408,29.2,3.058,2004,5,18,eff,2,5.0,-999.0,47.0
Nyamuragira,-1.408,29.2,3.058,2004,5,19,eff,2,5.0,-999.0,76.0
Nyamuragira,-1.408,29.2,3.058,2004,5,20,eff,2,6.0,-999.0,46.0
Nyamuragira,-1.408,29.2,3.058,2004,5,21,eff,2,4.0,-999.0,35.0
Nyamuragira,-1.408,29.2,3.058,2004,5,22,eff,2,4.0,-999.0,71.0
Nyamuragira,-1.408,29.2,3.058,2004,5,23,eff,2,6.0,-999.0,85.0
Nyamuragira,-1.408,29.2,3.058,2004,5,24,eff,2,5.0,-999.0,66.0
Nyamuragira,-1.408,29.2,3.058,2004,5,25,eff,2,5.0,-999.0,92.0
Nyamuragira,-1.408,29.2,3.058,2004,5,26,eff,2,5.0,-999.0,35.0
Nyamuragira,-1.408,29.2,3.058,2004,5,27,eff,2,5.0,-999.0,36.0
Nyamuragira,-1.408,29.2,3.058,2004,5,28,eff,2,8.0,-999.0,53.0
Nyamuragira,-1.408,29.2,3.058,2004,5,29,eff,2,4.0,-999.0,50.0
Nyamuragira,-1.408,29.2,3.058,2004,5,30,eff,2,6.0,-999.0,94.0
Nyamuragira,-1.408,29.2,3.058,2004,5,31,eff,2,7.0,-999.0,102.0
Nyamuragira,-1.408,29.2,3.058,2004,6,3,eff,2,7.0,-999.0,45.0
Nyamuragira,-1.408,29.2,3.058,2004,6,4,eff,2,7.0,-999.0,66.0
Nyamuragira,-1.408,29.2,3.058,2004,6,6,eff,2,6.0,-999.0,54.0
Nyamuragira,-1.408,29.2,3.058,2004,6,7,eff,2,4.0,-999.0,16.0
Nyamuragira,-1.408,29.2,3.058,2004,6,8,eff,2,3.0,-999.0,20.0
Bromo,-7.942,112.95,2.329,2004,6,9,exp,2,-999.0,12.329,31.0
Awu,3.689,125.447,1.318,2004,6,10,exp,2,5.0,-999.0,5.0
Nyamuragira,-1.408,29.2,3.058,2004,6,10,eff,2,3.0,-999.0,4.0
Nyamuragira,-1.408,29.2,3.058,2004,6,12,eff,2,3.0,-999.0,10.0
Nyamuragira,-1.408,29.2,3.058,2004,6,13,eff,2,6.0,-999.0,3.0
Bezymianny,55.978,160.587,2.882,2004,6,19,exp,3,10.0,-999.0,1.0
Galeras,1.22,-77.37,4.276,2004,8,12,exp,3,11.0,-999.0,3.0
Asama,36.4,138.53,2.56,2004,9,1,exp,2,5.0,-999.0,4.0
Asama,36.4,138.53,2.56,2004,9,15,exp,2,5.0,-999.0,97.0
Lopevi,-16.507,168.346,1.413,2004,9,28,exp,2,-999.0,11.413,22.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2004,10,2,eff,0,-999.0,7.631,0.5
Soputan,1.108,124.725,1.784,2004,10,18,exp,3,-999.0,11.784,10.0
Manam,-4.1,145.061,1.807,2004,10,24,exp,3,18.0,-999.0,13.0
Manam,-4.1,145.061,1.807,2004,10,31,exp,3,17.0,-999.0,13.0
Grimsvotn,64.42,-17.33,1.725,2004,11,2,exp,3,12.0,-999.0,30.0
Manam,-4.1,145.061,1.807,2004,11,11,exp,3,11.0,-999.0,8.0
Manam,-4.1,145.061,1.807,2004,11,24,exp,4,18.0,-999.0,111.0
Manam,-4.1,145.061,1.807,2004,11,27,exp,3,6.0,-999.0,7.0
Soputan,1.108,124.725,1.784,2004,12,13,exp,3,11.0,-999.0,15.0
Manam,-4.1,145.061,1.807,2004,12,20,exp,3,17.0,-999.0,38.0
Manam,-4.1,145.061,1.807,2005,1,28,exp,4,24.0,-999.0,140.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2005,2,26,eff,0,-999.0,7.631,10.0
Chikurachki,50.325,155.458,1.816,2005,3,12,exp,1,5.0,-999.0,5.0
Anatahan,16.35,145.67,0.79,2005,4,5,exp,3,16.0,-999.0,75.0
Anatahan,16.35,145.67,0.79,2005,4,6,exp,2,3.0,-999.0,20.0
Anatahan,16.35,145.67,0.79,2005,4,7,exp,2,4.0,-999.0,20.0
Anatahan,16.35,145.67,0.79,2005,4,8,exp,2,4.0,-999.0,20.0
Anatahan,16.35,145.67,0.79,2005,4,9,exp,2,3.0,-999.0,20.0
Anatahan,16.35,145.67,0.79,2005,4,10,exp,2,3.0,-999.0,20.0
Anatahan,16.35,145.67,0.79,2005,4,11,exp,2,3.0,-999.0,20.0
Anatahan,16.35,145.67,0.79,2005,4,12,exp,2,3.0,-999.0,1.0
Talang,-0.978,100.679,2.597,2005,4,12,exp,2,8.0,-999.0,1.0
Anatahan,16.35,145.67,0.79,2005,4,13,exp,2,3.0,-999.0,3.0
Anatahan,16.35,145.67,0.79,2005,4,14,exp,2,3.0,-999.0,1.4
Anatahan,16.35,145.67,0.79,2005,4,15,exp,2,3.0,-999.0,2.0
Anatahan,16.35,145.67,0.79,2005,4,16,exp,2,6.0,-999.0,1.1
Anatahan,16.35,145.67,0.79,2005,4,17,exp,2,3.0,-999.0,3.6
Karthala,-11.75,43.38,2.361,2005,4,17,eff,2,-999.0,7.361,10.0
Anatahan,16.35,145.67,0.79,2005,4,18,exp,2,3.0,-999.0,8.0
Anatahan,16.35,145.67,0.79,2005,4,19,exp,2,3.0,-999.0,2.4
Anatahan,16.35,145.67,0.79,2005,4,20,exp,2,3.0,-999.0,7.1
Soputan,1.108,124.725,1.784,2005,4,20,exp,2,3.0,-999.0,1.5
Anatahan,16.35,145.67,0.79,2005,4,21,exp,2,3.0,-999.0,2.8
Anatahan,16.35,145.67,0.79,2005,4,22,exp,2,3.0,-999.0,7.8
Anatahan,16.35,145.67,0.79,2005,4,23,exp,2,3.0,-999.0,11.0
Anatahan,16.35,145.67,0.79,2005,4,24,exp,2,3.0,-999.0,12.0
Anatahan,16.35,145.67,0.79,2005,4,25,exp,2,3.0,-999.0,8.8
Anatahan,16.35,145.67,0.79,2005,4,26,exp,2,3.0,-999.0,3.3
